BookingID,Order ID,MenuID, Cost,Sales,Quantity
6633,Order_M66_BID_6633,M66,225,337.5,3
6634,Order_M30_BID_6634,M30,119.8,179.7,1
6635,Order_M71_BID_6635,M71,101.6,152.4,3
6636,Order_M66_BID_6636,M66,133.17,199.76,3
6637,Order_M30_BID_6637,M30,98,147,1
6638,Order_M71_BID_6638,M71,235,352.5,3
6639,Order_M66_BID_6639,M66,210,315,3
6640,Order_M30_BID_6640,M30,83.99,125.99,1
6641,Order_M71_BID_6641,M71,124.62,186.93,3
6642,Order_M66_BID_6642,M66,44.57,66.86,3
6643,Order_M30_BID_6643,M30,225,337.5,1
6644,Order_M71_BID_6644,M71,119.8,179.7,3
6645,Order_M66_BID_6645,M66,220,330,3
6646,Order_M30_BID_6646,M30,133.17,199.76,1
6647,Order_M71_BID_6647,M71,98,147,3
6648,Order_M66_BID_6648,M66,101.6,152.4,3
6649,Order_M30_BID_6649,M30,210,315,1
6650,Order_M71_BID_6650,M71,83.99,125.99,3
6651,Order_M66_BID_6651,M66,235,352.5,3
6652,Order_M30_BID_6652,M30,44.57,66.86,1
6653,Order_M71_BID_6653,M71,225,337.5,3
6654,Order_M66_BID_6654,M66,124.62,186.93,3
6655,Order_M30_BID_6655,M30,220,330,1
6656,Order_M71_BID_6656,M71,133.17,199.76,3
6657,Order_M66_BID_6657,M66,119.8,179.7,3
6658,Order_M8_BID_6658,M8,125,187.5,2
6659,Order_M21_BID_6659,M21,235,352.5,1
6660,Order_M8_BID_6660,M8,168.27,252.41,2
6661,Order_M21_BID_6661,M21,124.62,186.93,1
6662,Order_M8_BID_6662,M8,69.38,104.07,2
6663,Order_M21_BID_6663,M21,119.8,179.7,1
6664,Order_M8_BID_6664,M8,190,285,2
6665,Order_M21_BID_6665,M21,98,147,1
6666,Order_M8_BID_6666,M8,52.08,78.12,2
6667,Order_M21_BID_6667,M21,83.99,125.99,1
6668,Order_M8_BID_6668,M8,310,465,2
6669,Order_M21_BID_6669,M21,225,337.5,1
6670,Order_M8_BID_6670,M8,91.84,137.76,2
6671,Order_M21_BID_6671,M21,133.17,199.76,1
6672,Order_M8_BID_6672,M8,320,480,2
6673,Order_M21_BID_6673,M21,210,315,1
6674,Order_M8_BID_6674,M8,93.13,139.7,2
6675,Order_M21_BID_6675,M21,44.57,66.86,1
6676,Order_M8_BID_6676,M8,75,112.5,2
6677,Order_M21_BID_6677,M21,220,330,1
6678,Order_M8_BID_6678,M8,144.09,216.14,2
6679,Order_M21_BID_6679,M21,101.6,152.4,1
6680,Order_M8_BID_6680,M8,125,187.5,2
6681,Order_M21_BID_6681,M21,235,352.5,1
6682,Order_M8_BID_6682,M8,168.27,252.41,2
6683,Order_M21_BID_6683,M21,124.62,186.93,1
6684,Order_M8_BID_6684,M8,69.38,104.07,2
6685,Order_M21_BID_6685,M21,119.8,179.7,1
6686,Order_M8_BID_6686,M8,190,285,2
6687,Order_M21_BID_6687,M21,98,147,1
6688,Order_M8_BID_6688,M8,52.08,78.12,2
6689,Order_M21_BID_6689,M21,83.99,125.99,1
6690,Order_M8_BID_6690,M8,310,465,2
6691,Order_M21_BID_6691,M21,225,337.5,1
6692,Order_M8_BID_6692,M8,91.84,137.76,2
6693,Order_M21_BID_6693,M21,133.17,199.76,1
6694,Order_M8_BID_6694,M8,320,480,2
6695,Order_M21_BID_6695,M21,210,315,1
6696,Order_M8_BID_6696,M8,93.13,139.7,2
6697,Order_M21_BID_6697,M21,44.57,66.86,1
6698,Order_M8_BID_6698,M8,75,112.5,2
6699,Order_M21_BID_6699,M21,220,330,1
6700,Order_M39_BID_6700,M39,190,285,2
6701,Order_M39_BID_6701,M39,52.08,78.12,2
6702,Order_M39_BID_6702,M39,310,465,2
6703,Order_M39_BID_6703,M39,91.84,137.76,2
6704,Order_M39_BID_6704,M39,320,480,2
6705,Order_M39_BID_6705,M39,93.13,139.7,2
6706,Order_M39_BID_6706,M39,75,112.5,2
6707,Order_M39_BID_6707,M39,144.09,216.14,2
6708,Order_M39_BID_6708,M39,125,187.5,2
6709,Order_M39_BID_6709,M39,168.27,252.41,2
6710,Order_M39_BID_6710,M39,69.38,104.07,2
6711,Order_M39_BID_6711,M39,190,285,2
6712,Order_M39_BID_6712,M39,52.08,78.12,2
6713,Order_M39_BID_6713,M39,310,465,2
6714,Order_M39_BID_6714,M39,91.84,137.76,2
6715,Order_M39_BID_6715,M39,320,480,2
6716,Order_M39_BID_6716,M39,93.13,139.7,2
6717,Order_M39_BID_6717,M39,75,112.5,2
6718,Order_M39_BID_6718,M39,144.09,216.14,2
6719,Order_M39_BID_6719,M39,125,187.5,2
6720,Order_M39_BID_6720,M39,168.27,252.41,2
6721,Order_M16_BID_6721,M16,190,285,2
6722,Order_M16_BID_6722,M16,52.08,78.12,2
6723,Order_M16_BID_6723,M16,310,465,2
6724,Order_M16_BID_6724,M16,91.84,137.76,2
6725,Order_M16_BID_6725,M16,320,480,2
6726,Order_M16_BID_6726,M16,93.13,139.7,2
6727,Order_M16_BID_6727,M16,75,112.5,2
6728,Order_M16_BID_6728,M16,144.09,216.14,2
6729,Order_M16_BID_6729,M16,125,187.5,2
6730,Order_M16_BID_6730,M16,168.27,252.41,2
6731,Order_M16_BID_6731,M16,69.38,104.07,2
6732,Order_M16_BID_6732,M16,190,285,2
6733,Order_M16_BID_6733,M16,52.08,78.12,2
6734,Order_M16_BID_6734,M16,310,465,2
6735,Order_M16_BID_6735,M16,91.84,137.76,2
6736,Order_M16_BID_6736,M16,320,480,2
6737,Order_M16_BID_6737,M16,93.13,139.7,2
6738,Order_M16_BID_6738,M16,75,112.5,2
6739,Order_M16_BID_6739,M16,144.09,216.14,2
6740,Order_M16_BID_6740,M16,125,187.5,2
6741,Order_M16_BID_6741,M16,168.27,252.41,2
6742,Order_M1_BID_6742,M1,93.13,139.7,2
6743,Order_M1_BID_6743,M1,75,112.5,2
6744,Order_M1_BID_6744,M1,144.09,216.14,2
6745,Order_M1_BID_6745,M1,125,187.5,2
6746,Order_M1_BID_6746,M1,168.27,252.41,2
6747,Order_M1_BID_6747,M1,69.38,104.07,2
6748,Order_M1_BID_6748,M1,190,285,2
6749,Order_M1_BID_6749,M1,52.08,78.12,2
6750,Order_M1_BID_6750,M1,310,465,2
6751,Order_M1_BID_6751,M1,91.84,137.76,2
6752,Order_M1_BID_6752,M1,320,480,2
6753,Order_M1_BID_6753,M1,93.13,139.7,2
6754,Order_M1_BID_6754,M1,75,112.5,2
6755,Order_M1_BID_6755,M1,144.09,216.14,2
6756,Order_M1_BID_6756,M1,125,187.5,2
6757,Order_M1_BID_6757,M1,168.27,252.41,2
6758,Order_M1_BID_6758,M1,69.38,104.07,2
6759,Order_M1_BID_6759,M1,190,285,2
6760,Order_M1_BID_6760,M1,52.08,78.12,2
6761,Order_M1_BID_6761,M1,310,465,2
6762,Order_M1_BID_6762,M1,91.84,137.76,2
6763,Order_M46_BID_6763,M46,91.84,137.76,2
6764,Order_M66_BID_6764,M66,98,147,3
6765,Order_M46_BID_6765,M46,310,465,2
6766,Order_M66_BID_6766,M66,83.99,125.99,3
6767,Order_M46_BID_6767,M46,91.84,137.76,2
6768,Order_M66_BID_6768,M66,225,337.5,3
6769,Order_M46_BID_6769,M46,320,480,2
6770,Order_M66_BID_6770,M66,133.17,199.76,3
6771,Order_M46_BID_6771,M46,93.13,139.7,2
6772,Order_M66_BID_6772,M66,210,315,3
6773,Order_M46_BID_6773,M46,75,112.5,2
6774,Order_M66_BID_6774,M66,44.57,66.86,3
6775,Order_M46_BID_6775,M46,144.09,216.14,2
6776,Order_M66_BID_6776,M66,220,330,3
6777,Order_M46_BID_6777,M46,125,187.5,2
6778,Order_M66_BID_6778,M66,101.6,152.4,3
6779,Order_M46_BID_6779,M46,168.27,252.41,2
6780,Order_M66_BID_6780,M66,235,352.5,3
6781,Order_M46_BID_6781,M46,69.38,104.07,2
6782,Order_M66_BID_6782,M66,124.62,186.93,3
6783,Order_M46_BID_6783,M46,190,285,2
6784,Order_M66_BID_6784,M66,119.8,179.7,3
6785,Order_M46_BID_6785,M46,52.08,78.12,2
6786,Order_M66_BID_6786,M66,98,147,3
6787,Order_M46_BID_6787,M46,310,465,2
6788,Order_M66_BID_6788,M66,83.99,125.99,3
6789,Order_M46_BID_6789,M46,91.84,137.76,2
6790,Order_M66_BID_6790,M66,225,337.5,3
6791,Order_M46_BID_6791,M46,320,480,2
6792,Order_M66_BID_6792,M66,133.17,199.76,3
6793,Order_M46_BID_6793,M46,93.13,139.7,2
6794,Order_M66_BID_6794,M66,210,315,3
6795,Order_M46_BID_6795,M46,75,112.5,2
6796,Order_M66_BID_6796,M66,44.57,66.86,3
6797,Order_M46_BID_6797,M46,144.09,216.14,2
6798,Order_M66_BID_6798,M66,220,330,3
6799,Order_M46_BID_6799,M46,125,187.5,2
6800,Order_M66_BID_6800,M66,101.6,152.4,3
6801,Order_M46_BID_6801,M46,168.27,252.41,2
6802,Order_M66_BID_6802,M66,235,352.5,3
6803,Order_M46_BID_6803,M46,69.38,104.07,2
6804,Order_M66_BID_6804,M66,124.62,186.93,3
6805,Order_M15_BID_6805,M15,75,112.5,2
6806,Order_M15_BID_6806,M15,144.09,216.14,2
6807,Order_M15_BID_6807,M15,125,187.5,2
6808,Order_M15_BID_6808,M15,168.27,252.41,2
6809,Order_M15_BID_6809,M15,69.38,104.07,2
6810,Order_M15_BID_6810,M15,190,285,2
6811,Order_M15_BID_6811,M15,52.08,78.12,2
6812,Order_M15_BID_6812,M15,310,465,2
6813,Order_M15_BID_6813,M15,91.84,137.76,2
6814,Order_M15_BID_6814,M15,320,480,2
6815,Order_M15_BID_6815,M15,93.13,139.7,2
6816,Order_M15_BID_6816,M15,75,112.5,2
6817,Order_M15_BID_6817,M15,144.09,216.14,2
6818,Order_M15_BID_6818,M15,125,187.5,2
6819,Order_M15_BID_6819,M15,168.27,252.41,2
6820,Order_M15_BID_6820,M15,69.38,104.07,2
6821,Order_M15_BID_6821,M15,190,285,2
6822,Order_M15_BID_6822,M15,52.08,78.12,2
6823,Order_M15_BID_6823,M15,310,465,2
6824,Order_M15_BID_6824,M15,91.84,137.76,2
6825,Order_M15_BID_6825,M15,320,480,2
6826,Order_M70_BID_6826,M70,83.99,125.99,3
6827,Order_M7_BID_6827,M7,93.13,139.7,2
6828,Order_M70_BID_6828,M70,225,337.5,3
6829,Order_M7_BID_6829,M7,75,112.5,2
6830,Order_M70_BID_6830,M70,133.17,199.76,3
6831,Order_M7_BID_6831,M7,144.09,216.14,2
6832,Order_M70_BID_6832,M70,210,315,3
6833,Order_M7_BID_6833,M7,125,187.5,2
6834,Order_M70_BID_6834,M70,44.57,66.86,3
6835,Order_M7_BID_6835,M7,168.27,252.41,2
6836,Order_M70_BID_6836,M70,220,330,3
6837,Order_M7_BID_6837,M7,69.38,104.07,2
6838,Order_M70_BID_6838,M70,101.6,152.4,3
6839,Order_M7_BID_6839,M7,190,285,2
6840,Order_M70_BID_6840,M70,235,352.5,3
6841,Order_M7_BID_6841,M7,52.08,78.12,2
6842,Order_M70_BID_6842,M70,124.62,186.93,3
6843,Order_M7_BID_6843,M7,310,465,2
6844,Order_M70_BID_6844,M70,119.8,179.7,3
6845,Order_M7_BID_6845,M7,91.84,137.76,2
6846,Order_M70_BID_6846,M70,98,147,3
6847,Order_M7_BID_6847,M7,320,480,2
6848,Order_M70_BID_6848,M70,83.99,125.99,3
6849,Order_M7_BID_6849,M7,93.13,139.7,2
6850,Order_M70_BID_6850,M70,225,337.5,3
6851,Order_M7_BID_6851,M7,75,112.5,2
6852,Order_M70_BID_6852,M70,133.17,199.76,3
6853,Order_M7_BID_6853,M7,144.09,216.14,2
6854,Order_M70_BID_6854,M70,210,315,3
6855,Order_M7_BID_6855,M7,125,187.5,2
6856,Order_M70_BID_6856,M70,44.57,66.86,3
6857,Order_M7_BID_6857,M7,168.27,252.41,2
6858,Order_M70_BID_6858,M70,220,330,3
6859,Order_M7_BID_6859,M7,69.38,104.07,2
6860,Order_M70_BID_6860,M70,101.6,152.4,3
6861,Order_M7_BID_6861,M7,190,285,2
6862,Order_M70_BID_6862,M70,235,352.5,3
6863,Order_M7_BID_6863,M7,52.08,78.12,2
6864,Order_M70_BID_6864,M70,124.62,186.93,3
6865,Order_M7_BID_6865,M7,310,465,2
6866,Order_M70_BID_6866,M70,119.8,179.7,3
6867,Order_M7_BID_6867,M7,91.84,137.76,2
6868,Order_M20_BID_6868,M20,235,352.5,1
6869,Order_M44_BID_6869,M44,310,465,3
6870,Order_M20_BID_6870,M20,44.57,66.86,1
6871,Order_M44_BID_6871,M44,52.08,78.12,3
6872,Order_M20_BID_6872,M20,220,330,1
6873,Order_M44_BID_6873,M44,310,465,3
6874,Order_M20_BID_6874,M20,101.6,152.4,1
6875,Order_M44_BID_6875,M44,91.84,137.76,3
6876,Order_M20_BID_6876,M20,235,352.5,1
6877,Order_M44_BID_6877,M44,320,480,3
6878,Order_M20_BID_6878,M20,124.62,186.93,1
6879,Order_M44_BID_6879,M44,93.13,139.7,3
6880,Order_M20_BID_6880,M20,119.8,179.7,1
6881,Order_M44_BID_6881,M44,75,112.5,3
6882,Order_M20_BID_6882,M20,98,147,1
6883,Order_M44_BID_6883,M44,144.09,216.14,3
6884,Order_M20_BID_6884,M20,83.99,125.99,1
6885,Order_M44_BID_6885,M44,125,187.5,3
6886,Order_M20_BID_6886,M20,225,337.5,1
6887,Order_M44_BID_6887,M44,168.27,252.41,3
6888,Order_M20_BID_6888,M20,133.17,199.76,1
6889,Order_M44_BID_6889,M44,69.38,104.07,3
6890,Order_M20_BID_6890,M20,210,315,1
6891,Order_M44_BID_6891,M44,190,285,3
6892,Order_M20_BID_6892,M20,44.57,66.86,1
6893,Order_M44_BID_6893,M44,52.08,78.12,3
6894,Order_M20_BID_6894,M20,220,330,1
6895,Order_M44_BID_6895,M44,310,465,3
6896,Order_M20_BID_6896,M20,101.6,152.4,1
6897,Order_M44_BID_6897,M44,91.84,137.76,3
6898,Order_M20_BID_6898,M20,235,352.5,1
6899,Order_M44_BID_6899,M44,320,480,3
6900,Order_M20_BID_6900,M20,124.62,186.93,1
6901,Order_M44_BID_6901,M44,93.13,139.7,3
6902,Order_M20_BID_6902,M20,119.8,179.7,1
6903,Order_M44_BID_6903,M44,75,112.5,3
6904,Order_M20_BID_6904,M20,98,147,1
6905,Order_M44_BID_6905,M44,144.09,216.14,3
6906,Order_M20_BID_6906,M20,83.99,125.99,1
6907,Order_M44_BID_6907,M44,125,187.5,3
6908,Order_M20_BID_6908,M20,225,337.5,1
6909,Order_M44_BID_6909,M44,168.27,252.41,3
6910,Order_M51_BID_6910,M51,225,337.5,1
6911,Order_M51_BID_6911,M51,133.17,199.76,1
6912,Order_M51_BID_6912,M51,210,315,1
6913,Order_M51_BID_6913,M51,44.57,66.86,1
6914,Order_M51_BID_6914,M51,220,330,1
6915,Order_M51_BID_6915,M51,101.6,152.4,1
6916,Order_M51_BID_6916,M51,235,352.5,1
6917,Order_M51_BID_6917,M51,124.62,186.93,1
6918,Order_M51_BID_6918,M51,119.8,179.7,1
6919,Order_M51_BID_6919,M51,98,147,1
6920,Order_M51_BID_6920,M51,83.99,125.99,1
6921,Order_M51_BID_6921,M51,225,337.5,1
6922,Order_M51_BID_6922,M51,133.17,199.76,1
6923,Order_M51_BID_6923,M51,210,315,1
6924,Order_M51_BID_6924,M51,44.57,66.86,1
6925,Order_M51_BID_6925,M51,220,330,1
6926,Order_M51_BID_6926,M51,101.6,152.4,1
6927,Order_M51_BID_6927,M51,235,352.5,1
6928,Order_M51_BID_6928,M51,124.62,186.93,1
6929,Order_M51_BID_6929,M51,119.8,179.7,1
6930,Order_M51_BID_6930,M51,98,147,1
6931,Order_M55_BID_6931,M55,210,315,3
6932,Order_M55_BID_6932,M55,44.57,66.86,3
6933,Order_M55_BID_6933,M55,220,330,3
6934,Order_M55_BID_6934,M55,101.6,152.4,3
6935,Order_M55_BID_6935,M55,235,352.5,3
6936,Order_M55_BID_6936,M55,124.62,186.93,3
6937,Order_M55_BID_6937,M55,119.8,179.7,3
6938,Order_M55_BID_6938,M55,98,147,3
6939,Order_M55_BID_6939,M55,83.99,125.99,3
6940,Order_M55_BID_6940,M55,225,337.5,3
6941,Order_M55_BID_6941,M55,133.17,199.76,3
6942,Order_M55_BID_6942,M55,210,315,3
6943,Order_M55_BID_6943,M55,44.57,66.86,3
6944,Order_M55_BID_6944,M55,220,330,3
6945,Order_M55_BID_6945,M55,101.6,152.4,3
6946,Order_M55_BID_6946,M55,235,352.5,3
6947,Order_M55_BID_6947,M55,124.62,186.93,3
6948,Order_M55_BID_6948,M55,119.8,179.7,3
6949,Order_M55_BID_6949,M55,98,147,3
6950,Order_M55_BID_6950,M55,83.99,125.99,3
6951,Order_M55_BID_6951,M55,225,337.5,3
6952,Order_M62_BID_6952,M62,235,352.5,3
6953,Order_M62_BID_6953,M62,124.62,186.93,3
6954,Order_M62_BID_6954,M62,119.8,179.7,3
6955,Order_M62_BID_6955,M62,98,147,3
6956,Order_M62_BID_6956,M62,83.99,125.99,3
6957,Order_M62_BID_6957,M62,225,337.5,3
6958,Order_M62_BID_6958,M62,133.17,199.76,3
6959,Order_M62_BID_6959,M62,210,315,3
6960,Order_M62_BID_6960,M62,44.57,66.86,3
6961,Order_M62_BID_6961,M62,220,330,3
6962,Order_M62_BID_6962,M62,101.6,152.4,3
6963,Order_M62_BID_6963,M62,235,352.5,3
6964,Order_M62_BID_6964,M62,124.62,186.93,3
6965,Order_M62_BID_6965,M62,119.8,179.7,3
6966,Order_M62_BID_6966,M62,98,147,3
6967,Order_M62_BID_6967,M62,83.99,125.99,3
6968,Order_M62_BID_6968,M62,225,337.5,3
6969,Order_M62_BID_6969,M62,133.17,199.76,3
6970,Order_M62_BID_6970,M62,210,315,3
6971,Order_M62_BID_6971,M62,44.57,66.86,3
6972,Order_M62_BID_6972,M62,220,330,3
6973,Order_M39_BID_6973,M39,75,112.5,2
6974,Order_M39_BID_6974,M39,144.09,216.14,2
6975,Order_M39_BID_6975,M39,125,187.5,2
6976,Order_M39_BID_6976,M39,168.27,252.41,2
6977,Order_M39_BID_6977,M39,69.38,104.07,2
6978,Order_M39_BID_6978,M39,190,285,2
6979,Order_M39_BID_6979,M39,52.08,78.12,2
6980,Order_M39_BID_6980,M39,310,465,2
6981,Order_M39_BID_6981,M39,91.84,137.76,2
6982,Order_M39_BID_6982,M39,320,480,2
6983,Order_M39_BID_6983,M39,93.13,139.7,2
6984,Order_M39_BID_6984,M39,75,112.5,2
6985,Order_M39_BID_6985,M39,144.09,216.14,2
6986,Order_M39_BID_6986,M39,125,187.5,2
6987,Order_M39_BID_6987,M39,168.27,252.41,2
6988,Order_M39_BID_6988,M39,69.38,104.07,2
6989,Order_M39_BID_6989,M39,190,285,2
6990,Order_M39_BID_6990,M39,52.08,78.12,2
6991,Order_M39_BID_6991,M39,310,465,2
6992,Order_M39_BID_6992,M39,91.84,137.76,2
6993,Order_M39_BID_6993,M39,320,480,2
6994,Order_M19_BID_6994,M19,44.57,66.86,1
6995,Order_M19_BID_6995,M19,220,330,1
6996,Order_M19_BID_6996,M19,101.6,152.4,1
6997,Order_M19_BID_6997,M19,235,352.5,1
6998,Order_M19_BID_6998,M19,124.62,186.93,1
6999,Order_M19_BID_6999,M19,119.8,179.7,1
7000,Order_M19_BID_7000,M19,98,147,1
7001,Order_M19_BID_7001,M19,83.99,125.99,1
7002,Order_M19_BID_7002,M19,225,337.5,1
7003,Order_M19_BID_7003,M19,133.17,199.76,1
7004,Order_M19_BID_7004,M19,210,315,1
7005,Order_M19_BID_7005,M19,44.57,66.86,1
7006,Order_M19_BID_7006,M19,220,330,1
7007,Order_M19_BID_7007,M19,101.6,152.4,1
7008,Order_M19_BID_7008,M19,235,352.5,1
7009,Order_M19_BID_7009,M19,124.62,186.93,1
7010,Order_M19_BID_7010,M19,119.8,179.7,1
7011,Order_M19_BID_7011,M19,98,147,1
7012,Order_M19_BID_7012,M19,83.99,125.99,1
7013,Order_M19_BID_7013,M19,225,337.5,1
7014,Order_M19_BID_7014,M19,133.17,199.76,1
7015,Order_M55_BID_7015,M55,124.62,186.93,3
7016,Order_M4_BID_7016,M4,91.84,137.76,2
7017,Order_M55_BID_7017,M55,119.8,179.7,3
7018,Order_M4_BID_7018,M4,320,480,2
7019,Order_M55_BID_7019,M55,98,147,3
7020,Order_M4_BID_7020,M4,93.13,139.7,2
7021,Order_M55_BID_7021,M55,83.99,125.99,3
7022,Order_M4_BID_7022,M4,75,112.5,2
7023,Order_M55_BID_7023,M55,225,337.5,3
7024,Order_M4_BID_7024,M4,144.09,216.14,2
7025,Order_M55_BID_7025,M55,133.17,199.76,3
7026,Order_M4_BID_7026,M4,125,187.5,2
7027,Order_M55_BID_7027,M55,210,315,3
7028,Order_M4_BID_7028,M4,168.27,252.41,2
7029,Order_M55_BID_7029,M55,44.57,66.86,3
7030,Order_M4_BID_7030,M4,69.38,104.07,2
7031,Order_M55_BID_7031,M55,220,330,3
7032,Order_M4_BID_7032,M4,190,285,2
7033,Order_M55_BID_7033,M55,101.6,152.4,3
7034,Order_M4_BID_7034,M4,52.08,78.12,2
7035,Order_M55_BID_7035,M55,235,352.5,3
7036,Order_M4_BID_7036,M4,310,465,2
7037,Order_M55_BID_7037,M55,124.62,186.93,3
7038,Order_M4_BID_7038,M4,91.84,137.76,2
7039,Order_M55_BID_7039,M55,119.8,179.7,3
7040,Order_M4_BID_7040,M4,320,480,2
7041,Order_M55_BID_7041,M55,98,147,3
7042,Order_M4_BID_7042,M4,93.13,139.7,2
7043,Order_M55_BID_7043,M55,83.99,125.99,3
7044,Order_M4_BID_7044,M4,75,112.5,2
7045,Order_M55_BID_7045,M55,225,337.5,3
7046,Order_M4_BID_7046,M4,144.09,216.14,2
7047,Order_M55_BID_7047,M55,133.17,199.76,3
7048,Order_M4_BID_7048,M4,125,187.5,2
7049,Order_M55_BID_7049,M55,210,315,3
7050,Order_M4_BID_7050,M4,168.27,252.41,2
7051,Order_M55_BID_7051,M55,44.57,66.86,3
7052,Order_M4_BID_7052,M4,69.38,104.07,2
7053,Order_M55_BID_7053,M55,220,330,3
7054,Order_M4_BID_7054,M4,190,285,2
7055,Order_M55_BID_7055,M55,101.6,152.4,3
7056,Order_M4_BID_7056,M4,52.08,78.12,2
7057,Order_M33_BID_7057,M33,93.13,139.7,3
7058,Order_M33_BID_7058,M33,75,112.5,3
7059,Order_M33_BID_7059,M33,144.09,216.14,3
7060,Order_M33_BID_7060,M33,125,187.5,3
7061,Order_M33_BID_7061,M33,168.27,252.41,3
7062,Order_M33_BID_7062,M33,69.38,104.07,3
7063,Order_M33_BID_7063,M33,190,285,3
7064,Order_M33_BID_7064,M33,52.08,78.12,3
7065,Order_M33_BID_7065,M33,310,465,3
7066,Order_M33_BID_7066,M33,91.84,137.76,3
7067,Order_M33_BID_7067,M33,320,480,3
7068,Order_M33_BID_7068,M33,93.13,139.7,3
7069,Order_M33_BID_7069,M33,75,112.5,3
7070,Order_M33_BID_7070,M33,144.09,216.14,3
7071,Order_M33_BID_7071,M33,125,187.5,3
7072,Order_M33_BID_7072,M33,168.27,252.41,3
7073,Order_M33_BID_7073,M33,69.38,104.07,3
7074,Order_M33_BID_7074,M33,190,285,3
7075,Order_M33_BID_7075,M33,52.08,78.12,3
7076,Order_M33_BID_7076,M33,310,465,3
7077,Order_M33_BID_7077,M33,91.84,137.76,3
7078,Order_M3_BID_7078,M3,75,112.5,2
7079,Order_M3_BID_7079,M3,144.09,216.14,2
7080,Order_M3_BID_7080,M3,125,187.5,2
7081,Order_M3_BID_7081,M3,168.27,252.41,2
7082,Order_M3_BID_7082,M3,69.38,104.07,2
7083,Order_M3_BID_7083,M3,190,285,2
7084,Order_M3_BID_7084,M3,52.08,78.12,2
7085,Order_M3_BID_7085,M3,310,465,2
7086,Order_M3_BID_7086,M3,91.84,137.76,2
7087,Order_M3_BID_7087,M3,320,480,2
7088,Order_M3_BID_7088,M3,93.13,139.7,2
7089,Order_M3_BID_7089,M3,75,112.5,2
7090,Order_M3_BID_7090,M3,144.09,216.14,2
7091,Order_M3_BID_7091,M3,125,187.5,2
7092,Order_M3_BID_7092,M3,168.27,252.41,2
7093,Order_M3_BID_7093,M3,69.38,104.07,2
7094,Order_M3_BID_7094,M3,190,285,2
7095,Order_M3_BID_7095,M3,52.08,78.12,2
7096,Order_M3_BID_7096,M3,310,465,2
7097,Order_M3_BID_7097,M3,91.84,137.76,2
7098,Order_M3_BID_7098,M3,320,480,2
7099,Order_M44_BID_7099,M44,75,112.5,3
7100,Order_M44_BID_7100,M44,144.09,216.14,3
7101,Order_M44_BID_7101,M44,125,187.5,3
7102,Order_M44_BID_7102,M44,168.27,252.41,3
7103,Order_M44_BID_7103,M44,69.38,104.07,3
7104,Order_M44_BID_7104,M44,190,285,3
7105,Order_M44_BID_7105,M44,52.08,78.12,3
7106,Order_M44_BID_7106,M44,310,465,3
7107,Order_M44_BID_7107,M44,91.84,137.76,3
7108,Order_M44_BID_7108,M44,320,480,3
7109,Order_M44_BID_7109,M44,93.13,139.7,3
7110,Order_M44_BID_7110,M44,75,112.5,3
7111,Order_M44_BID_7111,M44,144.09,216.14,3
7112,Order_M44_BID_7112,M44,125,187.5,3
7113,Order_M44_BID_7113,M44,168.27,252.41,3
7114,Order_M44_BID_7114,M44,69.38,104.07,3
7115,Order_M44_BID_7115,M44,190,285,3
7116,Order_M44_BID_7116,M44,52.08,78.12,3
7117,Order_M44_BID_7117,M44,310,465,3
7118,Order_M44_BID_7118,M44,91.84,137.76,3
7119,Order_M44_BID_7119,M44,320,480,3
7120,Order_M6_BID_7120,M6,310,465,2
7121,Order_M69_BID_7121,M69,210,315,3
7122,Order_M6_BID_7122,M6,91.84,137.76,2
7123,Order_M69_BID_7123,M69,44.57,66.86,3
7124,Order_M6_BID_7124,M6,320,480,2
7125,Order_M69_BID_7125,M69,220,330,3
7126,Order_M6_BID_7126,M6,93.13,139.7,2
7127,Order_M69_BID_7127,M69,101.6,152.4,3
7128,Order_M6_BID_7128,M6,75,112.5,2
7129,Order_M69_BID_7129,M69,235,352.5,3
7130,Order_M6_BID_7130,M6,144.09,216.14,2
7131,Order_M69_BID_7131,M69,124.62,186.93,3
7132,Order_M6_BID_7132,M6,125,187.5,2
7133,Order_M69_BID_7133,M69,119.8,179.7,3
7134,Order_M6_BID_7134,M6,168.27,252.41,2
7135,Order_M69_BID_7135,M69,98,147,3
7136,Order_M6_BID_7136,M6,69.38,104.07,2
7137,Order_M69_BID_7137,M69,83.99,125.99,3
7138,Order_M6_BID_7138,M6,190,285,2
7139,Order_M69_BID_7139,M69,225,337.5,3
7140,Order_M6_BID_7140,M6,52.08,78.12,2
7141,Order_M69_BID_7141,M69,133.17,199.76,3
7142,Order_M6_BID_7142,M6,310,465,2
7143,Order_M69_BID_7143,M69,210,315,3
7144,Order_M6_BID_7144,M6,91.84,137.76,2
7145,Order_M69_BID_7145,M69,44.57,66.86,3
7146,Order_M6_BID_7146,M6,320,480,2
7147,Order_M69_BID_7147,M69,220,330,3
7148,Order_M6_BID_7148,M6,93.13,139.7,2
7149,Order_M69_BID_7149,M69,101.6,152.4,3
7150,Order_M6_BID_7150,M6,75,112.5,2
7151,Order_M69_BID_7151,M69,235,352.5,3
7152,Order_M6_BID_7152,M6,144.09,216.14,2
7153,Order_M69_BID_7153,M69,124.62,186.93,3
7154,Order_M6_BID_7154,M6,125,187.5,2
7155,Order_M69_BID_7155,M69,119.8,179.7,3
7156,Order_M6_BID_7156,M6,168.27,252.41,2
7157,Order_M69_BID_7157,M69,98,147,3
7158,Order_M6_BID_7158,M6,69.38,104.07,2
